StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
3,VIC,Holt,216,19,Endeavour Hills Central,Current,St Paul Apostle South Primary School,9 William Hovell Drive,,,ENDEAVOUR HILLS,VIC,3802,47815,,,Main entrance via William Hovell Drive,-37.98104,145.25856,2340812,Assisted,759,51,2,1
3,VIC,Holt,216,19,Endeavour Hills East,Current,Southern Cross Primary School 5235,David Collins Dr, ,,ENDEAVOUR HILLS,VIC,3802,4280,,,The school grounds have two entrances. The main entrance gate is on David Collins drive. The secondary entrance is on James Cook drive.,-37.9885,145.265,2340805,Assisted,3829,213,8,2
3,VIC,Holt,216,19,Endeavour Hills North,Current,Chalcot Lodge Primary School 5231,Primrose Hill Cl, ,,ENDEAVOUR HILLS,VIC,3802,4281,,,The school grounds have three entrances. The main entrance used by electors is the gate on Primrose Hill Cl. There are also gates on Haverstock Hill Cl and through the rear of the oval.,-37.9696,145.248,2340705,Assisted,1825,94,4,1
3,VIC,Holt,216,19,Eumemmerring,Abolition,,,,,,,,47811,,,,,,0,,0,0,0,0
3,VIC,Holt,216,19,Fountain Gate,Current,Fountain Gate Primary School 5072,Prospect Hill Rd, ,,NARRE WARREN,VIC,3805,4286,,,The school grounds have three entrances. The two main entrances are from gates on Prospect Hill Road. The secondary entrance is a walkway from Victoria Road .,-38.0092,145.295,2340201,Assisted,3014,244,7,3
3,VIC,Holt,216,19,Gleneagles,Current,Mossgiel Park Primary School 5205,71-75 Scotsburn Way, ,,ENDEAVOUR HILLS,VIC,3802,4287,,,The main entrance to the school is via S cotsburn Way. There is a gate on Glen eagles Drive near the corner of Scotsbur n Way.,-37.9684,145.267,2341005,Assisted,3693,246,8,3
3,VIC,Holt,216,19,Hallam,Current,Hallam Primary School,Harmer Rd, ,,HALLAM,VIC,3803,4288,,,Electors access the polling place via Ha rmer Road.,-38.0013693,145.2585043,2340904,Assisted,3061,309,7,3
3,VIC,Holt,216,19,Hallam East,Current,Hallam Gardens Childrens Centre,26-28 Nettle Drive,,,HALLAM,VIC,3803,47812,,,Front entrance via Nettle Drive to the c ar park and polling place.,-38.00239,145.28158,2340211,Assisted,1013,98,3,1
3,VIC,Holt,216,19,Hallam Valley,Abolition,,,,,,,,32528,,,,,,0,,0,0,0,0
3,VIC,Holt,216,19,Hampton Park,Current,Hampton Park Primary School,Somerville Rd, ,,HAMPTON PARK,VIC,3976,11655,,Reagans Road,The main entrance is the gate on Reagans Road.,-38.0306,145.253,2340101,Assisted,2528,268,6,3
3,VIC,Holt,216,19,Hampton Park East,Current,Hampton Park Secondary College,Fordholm Rd, ,,HAMPTON PARK,VIC,3976,3966,Basketball stadium,Campbell Dr,The school grounds only have one entrance. This entrance is through the gate off Campbell drive.,-38.0354,145.259,2342107,Assisted,3099,222,7,3
3,VIC,Holt,216,19,Hillsmeade,Abolition,,,,,,,,46565,,,,,,0,,0,0,0,0
3,VIC,Holt,216,19,Hillsmeade (Holt),Appointment,Hillsmeade Primary School,84 The Promenade,,,NARRE WARREN SOUTH,VIC,3805,63835,,,There are two entrances from The Promenade and one entrance to the building.,-38.0654,145.308,2342420,Assisted,376,0,1,0
3,VIC,Holt,216,19,Kilberry Valley,Current,Kilberry Valley Primary School,Kilberry Blvd,,,HAMPTON PARK,VIC,3976,36441,,,The school grounds only have one entrance. This entrance is through the staff carpark on Kilberry Blvd. However there are multiple gates along Kilberry Blvd.,-38.0336,145.279,2341602,Assisted,2358,253,5,3
3,VIC,Holt,216,19,Lynbrook,Current,Lynbrook Primary School 5494,Paterson Dr,,,LYNBROOK,VIC,3975,46564,,,Main entrance off Paterson Dr Other entrance through car park off Ronans Retreat,-38.0529,145.249,2342110,Assisted,2673,273,6,3
3,VIC,Holt,216,19,Lyndhurst,Current,Lyndhurst Secondary College,950 South Gippsland Hwy, ,,CRANBOURNE NORTH,VIC,3977,3967,,,The entrance used by electors is next to the carpark at gate 3 via Wentworth street.,-38.0747,145.269,2342105,Assisted,1882,500,4,5
3,VIC,Holt,216,19,Lyndhurst West,Appointment,Lyndhurst Primary School,70 Brookwater Parade,,,LYNDHURST,VIC,3975,64604,,,Enter from Brookwater Parade.,-38.0750821,145.2541004,2342121,Assisted,1334,277,3,3
3,VIC,Holt,216,19,Maramba,Current,Maramba Primary School,Maramba Dr, ,,NARRE WARREN,VIC,3805,31783,,,The school grounds have three entrances. There are two main gates used by electors both of which are on Maramba Dr. The third entrance is off Josephine Ave.,-38.0031,145.304,2340204,Assisted,3907,409,8,4
3,VIC,Holt,216,19,Melbourne (Holt),Current,Melbourne City Town Hall,90-130 Swanston St, ,,MELBOURNE,VIC,3000,31999,,Swanston St,Swanston Street entrance,-37.8148203,144.9667679,2291004,Assisted,49,0,0,0
3,VIC,Holt,216,19,Narre Warren (Holt),Appointment,Fleetwood Primary School,Fleetwood Dr,,,NARRE WARREN,VIC,3805,63833,,,The school grounds have two entrances. The main entrance used by electors is the gate at the front of the school on Fleetwood drive. The secondary entrance is through the pedestrian gate at the rear of the school grounds via Woodrow Court.,-38.0395,145.317,2342406,Assisted,510,0,2,0
3,VIC,Holt,216,19,Narre Warren North (Holt),Appointment,Narre Warren North Primary School,A'Beckett Rd, ,,NARRE WARREN NORTH,VIC,3804,64602,,,There is a driveway & three pedestrian gates from A'Beckett Rd. There are two double gates from A'Beckett Rd and there is a gate that opens to the Narre Warren Hall car park. There is also pedestrian access from Winters La behind the school,-37.9789,145.317,2341201,Assisted,392,0,1,0
3,VIC,Holt,216,19,Narre Warren South,Abolition,Narre Warren South P-12 College,Amberly Park Dr,,,NARRE WARREN SOUTH,VIC,3805,36442,,,,,,0,,0,0,0,0
3,VIC,Holt,216,19,Narre Warren South (Holt),Appointment,Narre Warren South P-12 College,Amberly Park Dr,,,NARRE WARREN SOUTH,VIC,3805,36442,,Ormond Rd,The school grounds have two entrances. The main entrance gate is near the bus shelter off Ormond Road. The second entrances is via the staff car park which is accessed from Amberly Park Dr.,-38.0496,145.28681,2341119,Assisted,4186,495,9,5
3,VIC,Holt,216,19,Rangebank,Current,Rangebank Primary School,14-36 Lesdon Ave,,,CRANBOURNE,VIC,3977,46760,,,Only one entrance via the main gate at L esdon Ave.,-38.0883,145.277,2342310,Assisted,1062,149,3,2
3,VIC,Holt,216,19,Strathaird,Current,Strathaird Primary School 5463,20 Sherwood Rd,,,NARRE WARREN SOUTH,VIC,3805,46567,,,"Entrance off Community Pde, next to the staff car park and there is also gate off Sherwood Rd.",-38.0633,145.288,2341110,Assisted,2066,172,5,2
3,VIC,Holt,216,19,Thomas Mitchell,Current,Thomas Mitchell Primary School 5294,Thomas Mitchell Dr,,,ENDEAVOUR HILLS,VIC,3802,46568,,,Car park and main entrance from Thomas M itchell Drive.,-37.9802,145.274,2340811,Assisted,1926,103,4,1
3,VIC,Hotham,217,20,Bentleigh Central (Hotham),Current,St John's Church Hall,cnr Centre & Tucker Rds, ,,BENTLEIGH EAST,VIC,3165,3887,,,1 entry from Tucker Rd. Polling is conducted in church hall.,-37.9207,145.052,2272506,Assisted,1949,228,4,3
3,VIC,Hotham,217,20,Bentleigh East,Current,Southern Autistic School,12 Margaretta St,,,BENTLEIGH EAST,VIC,3165,3988,,,,-37.927732,145.061375,2272806,Assisted,1895,101,4,1
3,VIC,Hotham,217,20,Carnegie East,Abolition,,,,,,,,3890,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Carnegie East (Hotham),Appointment,St Peter's Hall,371 Neerim Rd, ,,CARNEGIE,VIC,3163,63836,hall,Neerim Rd,enter from Neerim Rd,-37.889931,145.062454,2271107,Assisted,360,0,1,0
3,VIC,Hotham,217,20,Cheltenham (Hotham),Appointment,Cheltenham Primary School,Charman Rd, ,,CHELTENHAM,VIC,3192,31575,,,Entrance to polling place: Main doors via stairs/ramp to hall. Entrance to school grounds: via 2 gates on Charman Rd.,-37.9688746,145.0546138,2273206,Assisted,905,0,2,0
3,VIC,Hotham,217,20,Cheltenham East,Appointment,Cheltenham East Primary School,Silver St, ,,CHELTENHAM,VIC,3192,3989,,,Pedestrian entry from Silver and Coolac St. Polling is conducted in school hall.,-37.9652,145.068,2231210,None,2555,146,6,2
3,VIC,Hotham,217,20,Cheltenham East (Hotham),Abolition,Cheltenham East Primary School,Silver St, ,,CHELTENHAM,VIC,3192,3989,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Cheltenham North,Current,Cheltenham Secondary College,Bernard St, ,,CHELTENHAM,VIC,3192,3990,,,Pedestrian access 2 gates in Bernard St Polling conducted in school hall which fronts on to Bernard St.,-37.9539,145.069,2231503,Assisted,2466,317,5,3
3,VIC,Hotham,217,20,Cheltenham South,Appointment,Cheltenham East Community Centre,39 Follett Rd, ,,CHELTENHAM,VIC,3192,3991,,,Entrance through main door on Follett Rd Cheltenham.,-37.9709,145.071,2231110,Assisted,723,372,2,4
3,VIC,Hotham,217,20,Clarinda,Current,Presbyterian Church Hall,Eulinga Rd, ,,CLARINDA,VIC,3169,3992,,,Polling conducted in church hall.Single entry Eulinga Rd.,-37.9279,145.103,2231709,Assisted,2464,148,5,2
3,VIC,Hotham,217,20,Clarinda South,Current,Sundowner Community Centre,21 Jacobs Dr, ,,CLARINDA,VIC,3169,3993,,,Entry to grounds from Jacobs Dve and Sundowner Ave. Entry to polling place is hall door,-37.944,145.107,2231012,Assisted,2471,88,5,1
3,VIC,Hotham,217,20,Clayton South,Current,Clayton South Primary School,539 Clayton Rd, ,,CLAYTON SOUTH,VIC,3169,3994,,,Vehicle and pedestrian access from both Clayton Rd and Narraburn Rd. Polling is conducted in school multi purpose room.,-37.9405,145.117,2231708,Assisted,3294,353,7,4
3,VIC,Hotham,217,20,Clayton West,Current,Wirringga Scout Hall,Talbot Ave,,,OAKLEIGH SOUTH,VIC,3167,3226,,,Entry from Talbot Ave,-37.9212,145.104,2251801,None,850,60,2,1
3,VIC,Hotham,217,20,Coatesville,Current,Coatesville Primary School,cnr Mackie Rd & Warwick St, ,,BENTLEIGH EAST,VIC,3165,3895,,,Driveway and pedestrian access from Mackie Rd. Pedestrian from Cecil St Polling is conducted in school hall.,-37.9212,145.074,2272406,Assisted,3446,242,7,3
3,VIC,Hotham,217,20,Coomoora (Hotham),Appointment,Keysborough Primary School,Coomoora Rd, ,,SPRINGVALE SOUTH,VIC,3172,31778,,,Entrance to polling place: Main door to Gymnasium. Entrance to school grounds: (4) Western gates in Coomoora Rd.,-37.9827,145.152,2370704,Assisted,3198,304,7,3
3,VIC,Hotham,217,20,Dingley Village,Current,Dingley Village Neighbourhood Centre,31b Marcus Rd,,,DINGLEY VILLAGE,VIC,3172,3996,,,,-37.982984,145.136201,2230811,Assisted,3746,391,8,4
3,VIC,Hotham,217,20,Heatherhill,Current,Heatherhill Primary School,959 Heatherton Rd, ,,SPRINGVALE,VIC,3171,3998,,,"1 pedestrian and 1 driveway Heatherton Rd.  1 pedestrian Peter St. Polling is conducted in school hall,",-37.9631,145.159,2370404,Assisted,1438,260,6,3
3,VIC,Hotham,217,20,Heatherton North,Current,Washington Drive Pre-School,Washington Dr, ,,OAKLEIGH SOUTH,VIC,3167,11527,,,Entry to polling place through pedestrian only entry in Washington Drive.,-37.9356,145.082,2231009,None,1262,130,3,2
3,VIC,Hotham,217,20,Hughesdale,Current,Hughesdale Community Centre,cnr Kangaroo & Poath Rds, ,,HUGHESDALE,VIC,3166,3899,,,Entry from Poath Rd.  Single entry to hall.,-37.8985,145.076,2252105,Assisted,2569,369,6,4
3,VIC,Hotham,217,20,Hughesdale South,Current,Uniting Church Hall Coatesville,cnr Mackie & North Rds, ,,BENTLEIGH EAST,VIC,3165,3900,,,Pedestrian access from Mackie or North Rds. Vehicle access Mackie Rd. Polling place entry on Mackie Rd side.,-37.9087,145.077,2272306,Assisted,2054,276,5,3
3,VIC,Hotham,217,20,Kingston Heath,Current,Kingston Heath Primary School,25 Farm Rd, ,,CHELTENHAM,VIC,3192,4000,,,1 pedestrian and 1 driveway Farm Rd. 1 pedestrian Beatrice St. Polling conducted in school hall entry f rom Farm Rd side,-37.9629,145.079,2231101,None,2521,226,6,3
3,VIC,Hotham,217,20,Kingswood,Current,Kingswood Primary School,Plaza Cres, ,,DINGLEY VILLAGE,VIC,3172,4001,,,Entry Plaza Cres pedestrian and vehicle access.,-37.9838,145.123,2230813,Assisted,2173,92,5,1
3,VIC,Hotham,217,20,Melbourne (Hotham),Current,Melbourne City Town Hall,90-130 Swanston St, ,,MELBOURNE,VIC,3000,32007,,Swanston St,Swanston Street entrance,-37.8148203,144.9667679,2291004,Assisted,66,5,0,0
3,VIC,Hotham,217,20,Mentone Park,Current,Mentone Park Primary School,Broome Ave, ,,MENTONE,VIC,3194,4002,,,3 gates pedestrian access Broome Ave. 1 driveway Broome Ave. 2 pedestrian access Blackwood Ave. Polling conducted in school multi multi purpose room.,-37.9801,145.083,2231105,Assisted,1096,197,3,2
3,VIC,Hotham,217,20,Moorabbin Heights,Current,East Bentleigh Primary School,Bignell Rd, ,,BENTLEIGH EAST,VIC,3165,4014,,,1 pedestrian and 2 driveway entries Bignell Rd. May also be accessed from Yarra Links. Polling is conducted in school hall.,-37.9345,145.069,2272810,Assisted,2117,136,5,2
3,VIC,Hotham,217,20,Moorabbin South,Abolition,Tucker Road Moorabbin Primary School,Tucker Rd, ,,BENTLEIGH EAST,VIC,3165,4004,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Moorabbin South (Hotham),Appointment,Tucker Road Moorabbin Primary School,Tucker Rd, ,,BENTLEIGH EAST,VIC,3165,4004,,,Entry to school grounds via pedestrian access in Tucker Rd and Valerie St. Access to parking area from Tucker Rd Polling held in school hall on Tucker Rd side of premises.,-37.9332,145.049,2272804,Assisted,1516,175,4,2
3,VIC,Hotham,217,20,Moorabbin South East,Current,Uniting Church Hall Wickham Rd,185 Wickham Rd, ,,MOORABBIN,VIC,3189,4005,,,Entry from Wickham Rd. Polling is conducted in church hall.,-37.9455,145.047,2231505,Assisted,2148,250,5,3
3,VIC,Hotham,217,20,Murrumbeena South,Abolition,St Patrick's,6 Dalny Rd, ,,MURRUMBEENA,VIC,3163,3905,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Murrumbeena South (Hotham),Appointment,St Patrick's,6 Dalny Rd, ,,MURRUMBEENA,VIC,3163,3905,,,Entry from Dalny Road. Polling conducted in Parish Centre Hall,-37.9021,145.065,2271308,Assisted,1430,200,3,2
3,VIC,Hotham,217,20,Oakleigh (Hotham),Current,Oakleigh Primary School,cnr Warrigal Rd & Logie St, ,,OAKLEIGH,VIC,3166,34030,,,Entrance to polling place: Door to perfo rming arts centre. Entrance to grounds: Gates on Logie St.,-37.8947852,145.0882414,2252107,Assisted,437,0,1,0
3,VIC,Hotham,217,20,Oakleigh Central,Current,Emmanuel Centre Oakleigh Anglican Church,26 Abbeygate St, ,,OAKLEIGH,VIC,3166,3907,,,1 entrance Abbeygate St.,-37.9065,145.09,2252302,Assisted,1437,102,3,1
3,VIC,Hotham,217,20,Oakleigh South,Current,Oakleigh South Primary School,Riley St, ,,OAKLEIGH SOUTH,VIC,3167,3909,,,1 entry to school grounds at Cnr of Farm Rd and Riley St for both pedestrian and and motor traffic. Polling conducted in school hall.,-37.9203,145.089,2252311,Assisted,1876,136,4,2
3,VIC,Hotham,217,20,Southland,Current,Southern Community Church of Christ,4 Chesterville Rd, ,,CHELTENHAM,VIC,3192,31847,,,Pedestrian and carpark access from Pine St. Polling place is church hall.,-37.9627,145.056,2231208,Assisted,696,167,2,2
3,VIC,Hotham,217,20,Southmoor,Current,Southmoor Primary School,Rica St, ,,MOORABBIN,VIC,3189,4003,,,2 pedestrian and 1 driveway entries from Rica St. Polling is conducted in school hall.,-37.9414,145.057,2231510,Assisted,849,74,2,1
3,VIC,Hotham,217,20,Southvale,Appointment,Keysborough College-Banksia Campus,Janine Rd,,,SPRINGVALE SOUTH,VIC,3172,4007,,,,-37.9664501,145.157787,2370411,Assisted,1494,472,3,5
3,VIC,Hotham,217,20,Southvale (Hotham),Abolition,,,,,,,,58538,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Spring Valley,Current,Spring Parks Valley Campus,Clarke Rd, ,,SPRINGVALE SOUTH,VIC,3172,4011,,,1 pedestrian and 1 driveway entry in Clarke Rd. Polling is conducted in school Multi Purpose Room.,-37.9639,145.14,2370602,Assisted,1671,184,4,2
3,VIC,Hotham,217,20,Springvale,Current,St Joseph's Church Hall,Cnr Buckingham and St James Ave,,,SPRINGVALE,VIC,3171,4008,,,,-37.9542142,145.1505585,2370503,Assisted,1661,604,6,6
3,VIC,Hotham,217,20,Springvale South,Appointment,Athol Rd Primary School,Athol Rd, ,,SPRINGVALE SOUTH,VIC,3172,4009,,,2 pedestrian and 1 driveway entries from Athol Rd. 1 pedestrian Kerry Crt Polling is conducted in school multi purpose room.,-37.9706,145.15,2370412,Assisted,2002,265,5,3
3,VIC,Hotham,217,20,Springvale South (Hotham),Abolition,Athol Rd Primary School,Athol Rd, ,,SPRINGVALE SOUTH,VIC,3172,4009,,,,,,0,,0,0,0,0
3,VIC,Hotham,217,20,Springvale West,Current,Spring Parks West CAmpus,cnr Erica & Egan Sts, ,,SPRINGVALE,VIC,3171,4010,,,1 pedestrian and 1 driveway entry from Egan St. Polling is conducted in school multi purpose room.,-37.9587,145.14,2370508,None,1315,196,3,2
3,VIC,Hotham,217,20,Valkstone,Current,Valkstone Primary School,Valkstone St, ,,BENTLEIGH EAST,VIC,3165,3914,,,2 pedestrian and 1 driveway entry from Valkstone St.  1 pedestrian entry in Julianna St. Polling is conducted in school hall.,-37.9146,145.058,2272504,Assisted,1281,121,3,2
3,VIC,Hotham,217,20,Westall,Current,Westall Primary School,Fairbank Rd, ,,CLAYTON SOUTH,VIC,3169,4012,,,2 pedestrian and 1 driveway access from Fairbank Rd. Polling conducted in school gym.,-37.9425,145.137,2231801,None,2521,339,6,4
3,VIC,Indi,218,21,Alexandra,Appointment,Alexandra Secondary College Assembly Hall,86 Downey St, ,,ALEXANDRA,VIC,3714,4307,Assembly Hall,,Main entrance to the assembly hall is from Hall St.,-37.1931,145.704,2051007,Assisted,1568,149,4,2
3,VIC,Indi,218,21,Avenel,Abolition,,,,,,,,4310,,,,,,0,,0,0,0,0
3,VIC,Indi,218,21,Baddaginnie,Current,Peranbin Primary College Baddaginnie Campus,49 Clarendon Street, ,,BADDAGINNIE,VIC,3670,4311,Classroom,,Entrance to polling place: directly oppo site main pedestrian gate. Entrance to school grounds: Main pedestr ian gate off Clarendon St,-36.5926,145.863,2050411,Assisted,153,8,1,0
3,VIC,Indi,218,21,Baranduda,Current,Baranduda Primary School,7 Verbena St,,,BARANDUDA,VIC,3691,4019,Multi Purpose Room,,Entrance to polling place: Main door Multi purpose room. Entrance to school grounds:  Via main carpark Verbeena Rd.,-36.1782,146.949,2030514,Assisted,967,46,2,1
3,VIC,Indi,218,21,Barnawartha,Current,Barnawartha Soldiers Memorial Hall,38 High Street, ,,BARNAWARTHA,VIC,3688,4020,,,Entrance to polling place: off High St.  Disabled ramp on left from main entranc e.,-36.105,146.674,2031406,Assisted,710,26,2,1
3,VIC,Indi,218,21,Beechworth,Current,Beechworth Memorial Hall,101 Ford St,,,BEECHWORTH,VIC,3747,4023,,,Entrance to Polling Place:  Main doors to premises located on Ford Street.,-36.3584,146.688,2031407,Assisted,1790,209,4,2
3,VIC,Indi,218,21,Benalla,Current,Benalla P12 College (Barkly Campus),76 Church Street, ,,BENALLA,VIC,3673,4024,Hall,,Entrance to polling place: Main door to school Gym. Entrance to school grounds: Enter main carpark gate on Church st.,-36.5472,145.99,2050503,Assisted,2042,169,5,2
3,VIC,Indi,218,21,Benalla West,Current,Benalla P12 College (Faithfull Campus),20 Faithfull St, ,,BENALLA WEST,VIC,3672,4026,Hall,,Entrance to polling place: Main door to school Gym. Entrance to school grounds: Main gate on Faithful St,-36.5542,145.963,2050412,Assisted,1791,135,4,2
3,VIC,Indi,218,21,Bethanga,Current,Bethanga Soldiers Memorial Hall,Bridge St, ,,BETHANGA,VIC,3691,4028,,,Entrance to polling place: Enter through  front door of the hall on the corner of  Bridge St and Henry St.,-36.1237,147.098,2030909,Assisted,440,16,1,0
3,VIC,Indi,218,21,Bonegilla,Current,Bonegilla Hall,3394 Murray Valley Hwy, ,,BONEGILLA,VIC,3691,4029,,,Entrance to polling places: Enter through front door of hall on Murray Valley Hwy,-36.14109,147.005798,2030509,Assisted,358,60,1,1
3,VIC,Indi,218,21,Bonnie Doon,Current,Bonnie Doon Recreation Reserve Hall,9 Wilson St,,,BONNIE DOON,VIC,3720,4313,,,Entrance to Polling place: Main door to hall. Entrance to recreation reserve grounds: Main gate via Davon Street,-37.0237,145.861,2050711,Assisted,414,118,1,2
3,VIC,Indi,218,21,Boorhaman,Current,Boorhaman hall,1486 Boorhaman Rd,,,BOORHAMAN,VIC,3678,4030,,,Entrance to Polling Place: Main door of hall. Entrance to Grounds: through gate off Bo oraham Rd,-36.215155,146.289839,2031507,Assisted,102,10,1,0
3,VIC,Indi,218,21,Bright,Current,Bright & District Senior Citizens Centre,10 Cobden St, ,,BRIGHT,VIC,3741,4033,,,Entrance to Polling Place: Main doors of centre on Cobden St.,-36.7304,146.962,2032107,Assisted,1368,266,3,3
3,VIC,Indi,218,21,Bullioh,Current,Bullioh Hall,7961 Murray Valley Hwy, ,,BULLIOH,VIC,3700,4035,,,Entrance to polling place: Main door to hall. Entrance to Grounds: Main gates off Murray Valley Hwy.  Parking area off MV Hwy in front of gates.,-36.1951,147.331,2031005,None,135,5,1,0
3,VIC,Indi,218,21,Buxton,Appointment,Buxton Primary School,2208 Maroondah Hwy, ,,BUXTON,VIC,3711,4871,,,Entrance to polling place: Main door at rear of Administration Bld. Entrance to grounds: Through staff carpa rking entrance.,-37.4204,145.71,2050911,Assisted,257,52,1,0
3,VIC,Indi,218,21,Cheshunt,Current,Cheshunt Public Hall,454 King Valley Rd, ,,CHESHUNT,VIC,3678,4037,,,Entrance to polling place: Main door to hall on King Valley Rd,-36.7993,146.431,2031904,Assisted,137,14,1,0
